season_id,episode,ep_ord,player_a,player_b,weight,event_type,format
s39_battle_for_a_new_champion,16,16,Kyland Young,James Lock,0.06666666666666667,daily,individual
s39_battle_for_a_new_champion,16,16,Kyland Young,Ed Eason,0.06666666666666667,daily,individual
s39_battle_for_a_new_champion,16,16,Kyland Young,Emanuel Neagu,0.06666666666666667,daily,individual
s39_battle_for_a_new_champion,16,16,Kyland Young,Devin Walker,0.06666666666666667,daily,individual
s39_battle_for_a_new_champion,16,16,Kyland Young,Jay Starrett,0.06666666666666667,daily,individual
s39_battle_for_a_new_champion,16,16,Kyland Young,CT Tamburello,0.06666666666666667,daily,individual
s39_battle_for_a_new_champion,16,16,Nurys Mateo,Colleen Schneider,0.07559289460184544,daily,individual
s39_battle_for_a_new_champion,16,16,Nurys Mateo,Kaycee Clark,0.07559289460184544,daily,individual
s39_battle_for_a_new_champion,16,16,Nurys Mateo,Michele Fitzgerald,0.07559289460184544,daily,individual
s39_battle_for_a_new_champion,16,16,Nurys Mateo,Olivia Kaiser,0.07559289460184544,daily,individual
s39_battle_for_a_new_champion,16,16,Nurys Mateo,Moriah Jade,0.07559289460184544,daily,individual
s39_battle_for_a_new_champion,16,16,Nurys Mateo,Tori Deal,0.07559289460184544,daily,individual
s39_battle_for_a_new_champion,16,16,Nurys Mateo,Berna Canbeldek,0.07559289460184544,daily,individual
s39_battle_for_a_new_champion,17,17,Nurys Mateo,Colleen Schneider,0.07559289460184544,daily,individual
s39_battle_for_a_new_champion,17,17,Nurys Mateo,Kaycee Clark,0.07559289460184544,daily,individual
s39_battle_for_a_new_champion,17,17,Nurys Mateo,Michele Fitzgerald,0.07559289460184544,daily,individual
s39_battle_for_a_new_champion,17,17,Nurys Mateo,Olivia Kaiser,0.07559289460184544,daily,individual
s39_battle_for_a_new_champion,17,17,Nurys Mateo,Moriah Jade,0.07559289460184544,daily,individual
s39_battle_for_a_new_champion,17,17,Nurys Mateo,Tori Deal,0.07559289460184544,daily,individual
s39_battle_for_a_new_champion,17,17,Nurys Mateo,Berna Canbeldek,0.07559289460184544,daily,individual
s39_battle_for_a_new_champion,17,17,Olivia Kaiser,Colleen Schneider,0.07559289460184544,daily,individual
s39_battle_for_a_new_champion,17,17,Olivia Kaiser,Nurys Mateo,0.07559289460184544,daily,individual
s39_battle_for_a_new_champion,17,17,Olivia Kaiser,Kaycee Clark,0.07559289460184544,daily,individual
s39_battle_for_a_new_champion,17,17,Olivia Kaiser,Michele Fitzgerald,0.07559289460184544,daily,individual
s39_battle_for_a_new_champion,17,17,Olivia Kaiser,Moriah Jade,0.07559289460184544,daily,individual
s39_battle_for_a_new_champion,17,17,Olivia Kaiser,Tori Deal,0.07559289460184544,daily,individual
s39_battle_for_a_new_champion,17,17,Olivia Kaiser,Berna Canbeldek,0.07559289460184544,daily,individual
s39_battle_for_a_new_champion,2,2,Chauncey Palmer,Kyland Young,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,Chauncey Palmer,Jordan Wiseley,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,Chauncey Palmer,Horacio Gutiérrez Jr.,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,Chauncey Palmer,Ed Eason,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,Chauncey Palmer,Emanuel Neagu,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,Chauncey Palmer,CT Tamburello,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,Chauncey Palmer,Devin Walker,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,Chauncey Palmer,Jay Starrett,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,Chauncey Palmer,Hughie Maughan,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,Chauncey Palmer,Corey Lay,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,Chauncey Palmer,Asaf Goren,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,Chauncey Palmer,James Lock,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,Chauncey Palmer,Ciarran Stott,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,Chauncey Palmer,Darrell Taylor,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,Chauncey Palmer,Brad Fiorenza,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,Chauncey Palmer,Callum Izzard,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,James Lock,Kyland Young,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,James Lock,Jordan Wiseley,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,James Lock,Horacio Gutiérrez Jr.,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,James Lock,Ed Eason,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,James Lock,Emanuel Neagu,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,James Lock,Chauncey Palmer,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,James Lock,CT Tamburello,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,James Lock,Devin Walker,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,James Lock,Jay Starrett,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,James Lock,Hughie Maughan,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,James Lock,Corey Lay,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,James Lock,Asaf Goren,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,James Lock,Ciarran Stott,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,James Lock,Darrell Taylor,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,James Lock,Brad Fiorenza,0.05,daily,individual
s39_battle_for_a_new_champion,2,2,James Lock,Callum Izzard,0.05,daily,individual
s39_battle_for_a_new_champion,3,3,Ravyn Rochelle,Big T Fazakerley,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Ravyn Rochelle,Colleen Schneider,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Ravyn Rochelle,Nurys Mateo,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Ravyn Rochelle,Kaz Crossley,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Ravyn Rochelle,Olivia Kaiser,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Ravyn Rochelle,Tori Deal,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Ravyn Rochelle,Berna Canbeldek,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Ravyn Rochelle,Zara Zoffany,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Ravyn Rochelle,Laurel Stucky,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Ravyn Rochelle,Kaycee Clark,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Ravyn Rochelle,Michele Fitzgerald,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Ravyn Rochelle,Cara Maria Sorbello,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Ravyn Rochelle,Moriah Jade,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Ravyn Rochelle,Melissa Reeves,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Ravyn Rochelle,Jujuy Jiménez,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Jujuy Jiménez,Big T Fazakerley,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Jujuy Jiménez,Colleen Schneider,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Jujuy Jiménez,Nurys Mateo,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Jujuy Jiménez,Kaz Crossley,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Jujuy Jiménez,Olivia Kaiser,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Jujuy Jiménez,Tori Deal,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Jujuy Jiménez,Berna Canbeldek,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Jujuy Jiménez,Zara Zoffany,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Jujuy Jiménez,Laurel Stucky,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Jujuy Jiménez,Ravyn Rochelle,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Jujuy Jiménez,Kaycee Clark,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Jujuy Jiménez,Michele Fitzgerald,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Jujuy Jiménez,Cara Maria Sorbello,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Jujuy Jiménez,Moriah Jade,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,3,3,Jujuy Jiménez,Melissa Reeves,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Hughie Maughan,Kyland Young,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Hughie Maughan,Jordan Wiseley,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Hughie Maughan,Horacio Gutiérrez Jr.,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Hughie Maughan,Ed Eason,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Hughie Maughan,Emanuel Neagu,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Hughie Maughan,CT Tamburello,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Hughie Maughan,Devin Walker,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Hughie Maughan,Jay Starrett,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Hughie Maughan,Corey Lay,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Hughie Maughan,Asaf Goren,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Hughie Maughan,James Lock,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Hughie Maughan,Ciarran Stott,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Hughie Maughan,Darrell Taylor,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Hughie Maughan,Brad Fiorenza,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Hughie Maughan,Callum Izzard,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Kyland Young,Jordan Wiseley,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Kyland Young,Horacio Gutiérrez Jr.,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Kyland Young,Ed Eason,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Kyland Young,Emanuel Neagu,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Kyland Young,CT Tamburello,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Kyland Young,Devin Walker,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Kyland Young,Jay Starrett,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Kyland Young,Hughie Maughan,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Kyland Young,Corey Lay,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Kyland Young,Asaf Goren,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Kyland Young,James Lock,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Kyland Young,Ciarran Stott,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Kyland Young,Darrell Taylor,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Kyland Young,Brad Fiorenza,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,4,4,Kyland Young,Callum Izzard,0.051639777949432225,daily,individual
s39_battle_for_a_new_champion,5,5,Corey Lay,Kyland Young,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Corey Lay,Asaf Goren,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Corey Lay,Jordan Wiseley,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Corey Lay,Horacio Gutiérrez Jr.,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Corey Lay,James Lock,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Corey Lay,Ciarran Stott,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Corey Lay,Callum Izzard,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Corey Lay,Darrell Taylor,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Corey Lay,Brad Fiorenza,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Corey Lay,Ed Eason,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Corey Lay,Emanuel Neagu,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Corey Lay,Devin Walker,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Corey Lay,Jay Starrett,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Corey Lay,CT Tamburello,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Ravyn Rochelle,Laurel Stucky,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Ravyn Rochelle,Big T Fazakerley,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Ravyn Rochelle,Colleen Schneider,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Ravyn Rochelle,Nurys Mateo,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Ravyn Rochelle,Kaycee Clark,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Ravyn Rochelle,Kaz Crossley,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Ravyn Rochelle,Michele Fitzgerald,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Ravyn Rochelle,Cara Maria Sorbello,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Ravyn Rochelle,Olivia Kaiser,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Ravyn Rochelle,Moriah Jade,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Ravyn Rochelle,Tori Deal,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Ravyn Rochelle,Melissa Reeves,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Ravyn Rochelle,Berna Canbeldek,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Ravyn Rochelle,Zara Zoffany,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Asaf Goren,Corey Lay,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Asaf Goren,Kyland Young,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Asaf Goren,Jordan Wiseley,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Asaf Goren,Horacio Gutiérrez Jr.,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Asaf Goren,James Lock,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Asaf Goren,Ciarran Stott,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Asaf Goren,Callum Izzard,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Asaf Goren,Darrell Taylor,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Asaf Goren,Brad Fiorenza,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Asaf Goren,Ed Eason,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Asaf Goren,Emanuel Neagu,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Asaf Goren,Devin Walker,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Asaf Goren,Jay Starrett,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,5,5,Asaf Goren,CT Tamburello,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Melissa Reeves,Laurel Stucky,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Melissa Reeves,Big T Fazakerley,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Melissa Reeves,Colleen Schneider,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Melissa Reeves,Nurys Mateo,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Melissa Reeves,Ravyn Rochelle,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Melissa Reeves,Kaycee Clark,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Melissa Reeves,Kaz Crossley,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Melissa Reeves,Michele Fitzgerald,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Melissa Reeves,Cara Maria Sorbello,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Melissa Reeves,Olivia Kaiser,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Melissa Reeves,Moriah Jade,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Melissa Reeves,Tori Deal,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Melissa Reeves,Berna Canbeldek,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Melissa Reeves,Zara Zoffany,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Big T Fazakerley,Laurel Stucky,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Big T Fazakerley,Colleen Schneider,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Big T Fazakerley,Nurys Mateo,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Big T Fazakerley,Ravyn Rochelle,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Big T Fazakerley,Kaycee Clark,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Big T Fazakerley,Kaz Crossley,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Big T Fazakerley,Michele Fitzgerald,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Big T Fazakerley,Cara Maria Sorbello,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Big T Fazakerley,Olivia Kaiser,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Big T Fazakerley,Moriah Jade,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Big T Fazakerley,Tori Deal,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Big T Fazakerley,Melissa Reeves,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Big T Fazakerley,Berna Canbeldek,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,6,6,Big T Fazakerley,Zara Zoffany,0.05345224838248488,daily,individual
s39_battle_for_a_new_champion,7,7,Emanuel Neagu,Corey Lay,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Emanuel Neagu,Kyland Young,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Emanuel Neagu,Asaf Goren,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Emanuel Neagu,Jordan Wiseley,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Emanuel Neagu,Horacio Gutiérrez Jr.,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Emanuel Neagu,James Lock,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Emanuel Neagu,Callum Izzard,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Emanuel Neagu,Darrell Taylor,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Emanuel Neagu,Brad Fiorenza,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Emanuel Neagu,Ed Eason,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Emanuel Neagu,Devin Walker,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Emanuel Neagu,Jay Starrett,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Emanuel Neagu,CT Tamburello,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Corey Lay,Kyland Young,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Corey Lay,Asaf Goren,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Corey Lay,Jordan Wiseley,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Corey Lay,Horacio Gutiérrez Jr.,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Corey Lay,James Lock,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Corey Lay,Callum Izzard,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Corey Lay,Darrell Taylor,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Corey Lay,Brad Fiorenza,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Corey Lay,Ed Eason,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Corey Lay,Emanuel Neagu,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Corey Lay,Devin Walker,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Corey Lay,Jay Starrett,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,7,7,Corey Lay,CT Tamburello,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Melissa Reeves,Laurel Stucky,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Melissa Reeves,Big T Fazakerley,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Melissa Reeves,Colleen Schneider,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Melissa Reeves,Nurys Mateo,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Melissa Reeves,Ravyn Rochelle,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Melissa Reeves,Kaycee Clark,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Melissa Reeves,Michele Fitzgerald,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Melissa Reeves,Cara Maria Sorbello,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Melissa Reeves,Olivia Kaiser,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Melissa Reeves,Moriah Jade,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Melissa Reeves,Tori Deal,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Melissa Reeves,Berna Canbeldek,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Melissa Reeves,Zara Zoffany,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Big T Fazakerley,Laurel Stucky,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Big T Fazakerley,Colleen Schneider,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Big T Fazakerley,Nurys Mateo,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Big T Fazakerley,Ravyn Rochelle,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Big T Fazakerley,Kaycee Clark,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Big T Fazakerley,Michele Fitzgerald,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Big T Fazakerley,Cara Maria Sorbello,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Big T Fazakerley,Olivia Kaiser,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Big T Fazakerley,Moriah Jade,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Big T Fazakerley,Tori Deal,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Big T Fazakerley,Melissa Reeves,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Big T Fazakerley,Berna Canbeldek,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,8,8,Big T Fazakerley,Zara Zoffany,0.05547001962252292,daily,individual
s39_battle_for_a_new_champion,9,9,Asaf Goren,Corey Lay,0.05773502691896258,daily,individual
s39_battle_for_a_new_champion,9,9,Asaf Goren,Kyland Young,0.05773502691896258,daily,individual
s39_battle_for_a_new_champion,9,9,Asaf Goren,Jordan Wiseley,0.05773502691896258,daily,individual
s39_battle_for_a_new_champion,9,9,Asaf Goren,Horacio Gutiérrez Jr.,0.05773502691896258,daily,individual
s39_battle_for_a_new_champion,9,9,Asaf Goren,James Lock,0.05773502691896258,daily,individual
s39_battle_for_a_new_champion,9,9,Asaf Goren,Darrell Taylor,0.05773502691896258,daily,individual
s39_battle_for_a_new_champion,9,9,Asaf Goren,Brad Fiorenza,0.05773502691896258,daily,individual
s39_battle_for_a_new_champion,9,9,Asaf Goren,Ed Eason,0.05773502691896258,daily,individual
s39_battle_for_a_new_champion,9,9,Asaf Goren,Emanuel Neagu,0.05773502691896258,daily,individual
s39_battle_for_a_new_champion,9,9,Asaf Goren,Devin Walker,0.05773502691896258,daily,individual
s39_battle_for_a_new_champion,9,9,Asaf Goren,Jay Starrett,0.05773502691896258,daily,individual
s39_battle_for_a_new_champion,9,9,Asaf Goren,CT Tamburello,0.05773502691896258,daily,individual
s39_battle_for_a_new_champion,9,9,Ravyn Rochelle,Laurel Stucky,0.04264014327112209,daily,pair
s39_battle_for_a_new_champion,9,9,Ravyn Rochelle,Colleen Schneider,0.04264014327112209,daily,pair
s39_battle_for_a_new_champion,9,9,Ravyn Rochelle,Nurys Mateo,0.04264014327112209,daily,pair
s39_battle_for_a_new_champion,9,9,Ravyn Rochelle,Kaycee Clark,0.04264014327112209,daily,pair
s39_battle_for_a_new_champion,9,9,Ravyn Rochelle,Michele Fitzgerald,0.04264014327112209,daily,pair
s39_battle_for_a_new_champion,9,9,Ravyn Rochelle,Cara Maria Sorbello,0.04264014327112209,daily,pair
s39_battle_for_a_new_champion,9,9,Ravyn Rochelle,Olivia Kaiser,0.04264014327112209,daily,pair
s39_battle_for_a_new_champion,9,9,Ravyn Rochelle,Moriah Jade,0.04264014327112209,daily,pair
s39_battle_for_a_new_champion,9,9,Ravyn Rochelle,Tori Deal,0.04264014327112209,daily,pair
s39_battle_for_a_new_champion,9,9,Ravyn Rochelle,Melissa Reeves,0.04264014327112209,daily,pair
s39_battle_for_a_new_champion,9,9,Ravyn Rochelle,Berna Canbeldek,0.04264014327112209,daily,pair
s39_battle_for_a_new_champion,9,9,Zara Zoffany,Laurel Stucky,0.04264014327112209,daily,pair
s39_battle_for_a_new_champion,9,9,Zara Zoffany,Colleen Schneider,0.04264014327112209,daily,pair
s39_battle_for_a_new_champion,9,9,Zara Zoffany,Nurys Mateo,0.04264014327112209,daily,pair
s39_battle_for_a_new_champion,9,9,Zara Zoffany,Kaycee Clark,0.04264014327112209,daily,pair
s39_battle_for_a_new_champion,9,9,Zara Zoffany,Michele Fitzgerald,0.04264014327112209,daily,pair
s39_battle_for_a_new_champion,9,9,Zara Zoffany,Cara Maria Sorbello,0.04264014327112209,daily,pair
s39_battle_for_a_new_champion,9,9,Zara Zoffany,Olivia Kaiser,0.04264014327112209,daily,pair
