season_id,player,episode,game,result
s05_battle_of_the_seasons,Tara McDaniel,11,Hands on Saturn,W
s05_battle_of_the_seasons,Tara McDaniel,12,Sidekick Showdown,S
s05_battle_of_the_seasons,Tara McDaniel,13,Block Head,S
s05_battle_of_the_seasons,Tara McDaniel,14,Siamese Wrestling,S
s05_battle_of_the_seasons,Tara McDaniel,15,Handsome Reward,?
s41_vets_and_new_threats,Tay Wilcoxson,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s41_vets_and_new_threats,Tay Wilcoxson,1,Mud Ball Madness,S
s41_vets_and_new_threats,Tay Wilcoxson,2,Side by Side,L
s41_vets_and_new_threats,Tay Wilcoxson,3,Water Tower,S
s41_vets_and_new_threats,Tay Wilcoxson,4,Amazed,S
s41_vets_and_new_threats,Tay Wilcoxson,5,Dirtballer,S
s41_vets_and_new_threats,Tay Wilcoxson,6,Runes My Life,S
s41_vets_and_new_threats,Tay Wilcoxson,7,Drive Me Crazy,L
s41_vets_and_new_threats,Tay Wilcoxson,8,Cyclone,S
s41_vets_and_new_threats,Tay Wilcoxson,9,Broken Dreams,S
s41_vets_and_new_threats,Tay Wilcoxson,10,Fast Thinking,L
s33_war_of_the_worlds,Theo Campbell,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s33_war_of_the_worlds,Theo Campbell,1,Impending Dune,S
s33_war_of_the_worlds,Theo Campbell,2,Arms-a-geddon Tired,W
s33_war_of_the_worlds,Theo Campbell,3,Search and Destroy,S
s33_war_of_the_worlds,Theo Campbell,4,Fallout,S
s33_war_of_the_worlds,Theo Campbell,5,Tired Out,W
s33_war_of_the_worlds,Theo Campbell,6,Doom Buggy,S
s33_war_of_the_worlds,Theo Campbell,7,Eye in the Sky,S
s33_war_of_the_worlds,Theo Campbell,8,Brain Freeze,W
s33_war_of_the_worlds,Theo Campbell,9,Road Warrior,W
s33_war_of_the_worlds,Theo Campbell,10,Fandemonium,W
s33_war_of_the_worlds,Theo Campbell,11/12,Highway to Hell,S
s33_war_of_the_worlds,Theo Campbell,12/13,Day of Wreckoning,L
s33_war_of_the_worlds,Theo Campbell,13/14,Crash Landing,S
s33_war_of_the_worlds,Theo Campbell,14,Judgement Day,S
s33_war_of_the_worlds,Theo Campbell,15/16,The Death Path,?
s34_war_of_the_worlds_2,Theo Campbell,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s34_war_of_the_worlds_2,Theo Campbell,1,Trench Warfare,S
s34_war_of_the_worlds_2,Theo Campbell,2,Cryptic Crossbow,S
s34_war_of_the_worlds_2,Theo Campbell,3,Paddlewheel Puzzle,S
s34_war_of_the_worlds_2,Theo Campbell,4,Relic Runner,S
s34_war_of_the_worlds_2,Theo Campbell,5,Hooked,L
s34_war_of_the_worlds_2,Theo Campbell,6,Explosive Decision,S
s34_war_of_the_worlds_2,Theo Campbell,7,Resilient River Run,S
s34_war_of_the_worlds_2,Theo Campbell,8,Crate Expectations,L
s34_war_of_the_worlds_2,Theo Campbell,9,Under Siege,L
s34_war_of_the_worlds_2,Theo Campbell,10,Incoming,S
s34_war_of_the_worlds_2,Theo Campbell,11,Temple Wall Traverse,L
s40_battle_of_the_eras,Theo Campbell,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s40_battle_of_the_eras,Theo Campbell,1/2,Light It Up,L
s40_battle_of_the_eras,Theo Campbell,3,Gladieater,S
s40_battle_of_the_eras,Theo Campbell,4,Cradled Cranium,S
s40_battle_of_the_eras,Theo Campbell,5,Fast Pass,W
s40_battle_of_the_eras,Theo Campbell,6,Cloud Catcher,W
s40_battle_of_the_eras,Theo Campbell,7,Leap of Faith,S
s40_battle_of_the_eras,Theo Campbell,8,Battle for Honor,W
s40_battle_of_the_eras,Theo Campbell,9,Bottoms Out,S
s40_battle_of_the_eras,Theo Campbell,10,Fire Away,S
s40_battle_of_the_eras,Theo Campbell,11,Building Bridges,S
s40_battle_of_the_eras,Theo Campbell,12,Duned,L
s41_vets_and_new_threats,Theo Campbell,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s41_vets_and_new_threats,Theo Campbell,1,Mud Ball Madness,S
s41_vets_and_new_threats,Theo Campbell,2,Side by Side,S
s41_vets_and_new_threats,Theo Campbell,3,Water Tower,S
s41_vets_and_new_threats,Theo Campbell,4,Amazed,S
s41_vets_and_new_threats,Theo Campbell,5,Dirtballer,S
s41_vets_and_new_threats,Theo Campbell,6,Runes My Life,S
s41_vets_and_new_threats,Theo Campbell,7,Drive Me Crazy,S
s41_vets_and_new_threats,Theo Campbell,8,Cyclone,S
s41_vets_and_new_threats,Theo Campbell,9,Broken Dreams,S
s41_vets_and_new_threats,Theo Campbell,10,Fast Thinking,L
s41_vets_and_new_threats,Theo Campbell,11,Band Together,S
s41_vets_and_new_threats,Theo Campbell,12,Running Man,L
s41_vets_and_new_threats,Theo Campbell,13,Haystack Heist,L
s41_vets_and_new_threats,Theo Campbell,14,Rune Race,S
s41_vets_and_new_threats,Theo Campbell,15,Dirty Drifter,L
s41_vets_and_new_threats,Theo Campbell,16,Dark Mine,S
s41_vets_and_new_threats,Theo Campbell,17,Global Exchange,S
s41_vets_and_new_threats,Theo Campbell,18/19,Final Challenge,?
s06_battle_of_the_sexes,Theo Gantt,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s06_battle_of_the_sexes,Theo Gantt,1/2,Sergeant Says,S
s06_battle_of_the_sexes,Theo Gantt,3,Dead Man's Drop,S
s06_battle_of_the_sexes,Theo Gantt,4,Tree House,S
s06_battle_of_the_sexes,Theo Gantt,5,Breath-Hold Bungee,S
s06_battle_of_the_sexes,Theo Gantt,7,Seven Rings of Saturn,W
s06_battle_of_the_sexes,Theo Gantt,8,Freeze Your Butt Off,S
s06_battle_of_the_sexes,Theo Gantt,9,People Mover,S
s06_battle_of_the_sexes,Theo Gantt,10,Battle of the Opposite Sexes,S
s06_battle_of_the_sexes,Theo Gantt,11,Leaky River,L
s07_the_gauntlet,Theo Gantt,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s07_the_gauntlet,Theo Gantt,1,Snake Soup,S
s07_the_gauntlet,Theo Gantt,2,Masquerade,S
s07_the_gauntlet,Theo Gantt,3,Mud Bath,S
s07_the_gauntlet,Theo Gantt,4,I Scream,S
s07_the_gauntlet,Theo Gantt,5,Holey Canoe,S
s07_the_gauntlet,Theo Gantt,6,Heavyweight Hustle,S
s07_the_gauntlet,Theo Gantt,7,Sink My Ship,S
s07_the_gauntlet,Theo Gantt,8,Red Barron,S
s07_the_gauntlet,Theo Gantt,9,Inferno,S
s07_the_gauntlet,Theo Gantt,10,Rolling on a River,S
s07_the_gauntlet,Theo Gantt,11,Turntable,W
s07_the_gauntlet,Theo Gantt,12,All or Nothing,S
s07_the_gauntlet,Theo Gantt,13,Vertical Sweep,S
s07_the_gauntlet,Theo Gantt,14/15,Dukes of Saturn,L
s29_invasion_of_the_champions,Theo King-Bradley,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s29_invasion_of_the_champions,Theo King-Bradley,1/2,The Over Under,S
s29_invasion_of_the_champions,Theo King-Bradley,3,Shell Shocked,?
s05_battle_of_the_seasons,Theo von Kurnatowski,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s05_battle_of_the_seasons,Theo von Kurnatowski,1,Hang Man,W
s05_battle_of_the_seasons,Theo von Kurnatowski,3/4,Musical Inner-Tube Tango,S
s05_battle_of_the_seasons,Theo von Kurnatowski,5/6,Vertical Limit,S
s05_battle_of_the_seasons,Theo von Kurnatowski,6,Slam Dunk,W
s05_battle_of_the_seasons,Theo von Kurnatowski,7/8,Ladder of Doom,W
s05_battle_of_the_seasons,Theo von Kurnatowski,9,Round 'Em Up,S
s05_battle_of_the_seasons,Theo von Kurnatowski,10,Rush Hour,S
s05_battle_of_the_seasons,Theo von Kurnatowski,11,Hands on Saturn,S
s05_battle_of_the_seasons,Theo von Kurnatowski,12,Sidekick Showdown,S
s05_battle_of_the_seasons,Theo von Kurnatowski,13,Block Head,S
s05_battle_of_the_seasons,Theo von Kurnatowski,14,Siamese Wrestling,S
s05_battle_of_the_seasons,Theo von Kurnatowski,15,Handsome Reward,?
s07_the_gauntlet,Theo von Kurnatowski,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s07_the_gauntlet,Theo von Kurnatowski,1,Snake Soup,S
s07_the_gauntlet,Theo von Kurnatowski,2,Masquerade,S
s07_the_gauntlet,Theo von Kurnatowski,3,Mud Bath,S
s07_the_gauntlet,Theo von Kurnatowski,4,I Scream,S
s07_the_gauntlet,Theo von Kurnatowski,5,Holey Canoe,S
s07_the_gauntlet,Theo von Kurnatowski,6,Heavyweight Hustle,S
s07_the_gauntlet,Theo von Kurnatowski,7,Sink My Ship,S
s07_the_gauntlet,Theo von Kurnatowski,8,Red Barron,S
s07_the_gauntlet,Theo von Kurnatowski,9,Inferno,W
s07_the_gauntlet,Theo von Kurnatowski,10,Rolling on a River,S
s07_the_gauntlet,Theo von Kurnatowski,11,Turntable,S
s07_the_gauntlet,Theo von Kurnatowski,12,All or Nothing,W
s07_the_gauntlet,Theo von Kurnatowski,13,Vertical Sweep,S
s07_the_gauntlet,Theo von Kurnatowski,14/15,Dukes of Saturn,S
s07_the_gauntlet,Theo von Kurnatowski,15/16,Gold Rush,W
s09_battle_of_the_sexes_2,Theo von Kurnatowski,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s09_battle_of_the_sexes_2,Theo von Kurnatowski,1/2,Dangle Drop,S
s09_battle_of_the_sexes_2,Theo von Kurnatowski,3,Snake Pit Poker,W
s09_battle_of_the_sexes_2,Theo von Kurnatowski,4,Melt with You,S
s09_battle_of_the_sexes_2,Theo von Kurnatowski,5,Bombs Away,S
s09_battle_of_the_sexes_2,Theo von Kurnatowski,6,Junk Boat,S
s09_battle_of_the_sexes_2,Theo von Kurnatowski,7,High Noon,S
s09_battle_of_the_sexes_2,Theo von Kurnatowski,8,Fill 'Er Up,S
s09_battle_of_the_sexes_2,Theo von Kurnatowski,9,Sa Wing,W
s09_battle_of_the_sexes_2,Theo von Kurnatowski,10,Electro Shock,S
s09_battle_of_the_sexes_2,Theo von Kurnatowski,11,Pop Culture Bike Jump,S
s09_battle_of_the_sexes_2,Theo von Kurnatowski,12,The Shredder,S
s09_battle_of_the_sexes_2,Theo von Kurnatowski,13,Cast a Spell,W
s09_battle_of_the_sexes_2,Theo von Kurnatowski,14,Semi-Cross,S
s09_battle_of_the_sexes_2,Theo von Kurnatowski,15,Car-Go,S
s09_battle_of_the_sexes_2,Theo von Kurnatowski,16,Vertigo,S
s09_battle_of_the_sexes_2,Theo von Kurnatowski,17,Escape from Santa Fe,W
s12_fresh_meat,Theo von Kurnatowski,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s12_fresh_meat,Theo von Kurnatowski,1,Stuck on Me,S
s12_fresh_meat,Theo von Kurnatowski,2,Bushwhacked,S
s12_fresh_meat,Theo von Kurnatowski,3,Hang On,S
s12_fresh_meat,Theo von Kurnatowski,4,Jail Break,W
s12_fresh_meat,Theo von Kurnatowski,5,Climber's Paradise,S
s12_fresh_meat,Theo von Kurnatowski,6,Rollin' in Oats,S
s12_fresh_meat,Theo von Kurnatowski,7,Crossed Paths,W
s12_fresh_meat,Theo von Kurnatowski,8,Incredible Deflating Kayak,S
s12_fresh_meat,Theo von Kurnatowski,9,Swimming with Sharks,S
s12_fresh_meat,Theo von Kurnatowski,10,Human Ox Pull,S
s12_fresh_meat,Theo von Kurnatowski,11,Batten Down the Hatches,S
s12_fresh_meat,Theo von Kurnatowski,12,Jump Down Under,S
s12_fresh_meat,Theo von Kurnatowski,13,Deep Blue,S
s12_fresh_meat,Theo von Kurnatowski,14,Target Training,L
s19_fresh_meat_ii,Theresa Jones,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s19_fresh_meat_ii,Theresa Jones,1,Dirty Mouth,S
s19_fresh_meat_ii,Theresa Jones,2,I'll Be There for You,S
s19_fresh_meat_ii,Theresa Jones,3,Water Logged,S
s19_fresh_meat_ii,Theresa Jones,4,King of the Wall,S
s19_fresh_meat_ii,Theresa Jones,5,Drop Out,S
s19_fresh_meat_ii,Theresa Jones,6,Turn Style,S
s19_fresh_meat_ii,Theresa Jones,7,Airheads,S
s19_fresh_meat_ii,Theresa Jones,8/9,Wrecking Ball,S
s19_fresh_meat_ii,Theresa Jones,9/10,Obstacle,L
s21_rivals,Theresa Jones,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s21_rivals,Theresa Jones,1,High Dive,S
s21_rivals,Theresa Jones,2,Car Crusher,S
s21_rivals,Theresa Jones,3,Sync or Swim,L
s24_rivals_ii,Theresa Jones,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s24_rivals_ii,Theresa Jones,1,Game of Inches,S
s24_rivals_ii,Theresa Jones,2,XXX Games,S
s24_rivals_ii,Theresa Jones,3,Mind Over Splatter,S
s24_rivals_ii,Theresa Jones,4,Stumped,S
s24_rivals_ii,Theresa Jones,5,Frog Smash,W
s24_rivals_ii,Theresa Jones,6,Frenemies,L
s25_free_agents,Theresa Jones,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s25_free_agents,Theresa Jones,1,Out on a Ledge,S
s25_free_agents,Theresa Jones,2,Auto Body Rally,S
s25_free_agents,Theresa Jones,3,Bar Crawl,S
s25_free_agents,Theresa Jones,4,Bounce Out,W
s25_free_agents,Theresa Jones,5,Piggy Back,W
s25_free_agents,Theresa Jones,6,Smarty Pants,L
s25_free_agents,Theresa Jones,7,Sausage Party,S
s25_free_agents,Theresa Jones,8,Hold That Pose,S
s25_free_agents,Theresa Jones,9,Dug Out,W
s25_free_agents,Theresa Jones,10/11,Crossover,S
s25_free_agents,Theresa Jones,11,,?
s26_battle_of_the_exes_ii,Theresa Jones,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s26_battle_of_the_exes_ii,Theresa Jones,1,I Got You Babe,W
s26_battle_of_the_exes_ii,Theresa Jones,2,Rounding the Bases,S
s26_battle_of_the_exes_ii,Theresa Jones,3,"On Again, Off Again",S
s26_battle_of_the_exes_ii,Theresa Jones,4,The Brush Off,S
s26_battle_of_the_exes_ii,Theresa Jones,5,Open Arms,W
s26_battle_of_the_exes_ii,Theresa Jones,6/7,Don't Forget About Me,W
s26_battle_of_the_exes_ii,Theresa Jones,7,Are You the One?,S
s26_battle_of_the_exes_ii,Theresa Jones,8,Speed Dating,S
s26_battle_of_the_exes_ii,Theresa Jones,9/10,Wrecking Ball,L
s26_battle_of_the_exes_ii,Theresa Jones,10/11,,L
s26_battle_of_the_exes_ii,Theresa Jones,11/12,Final Challenge,?
s36_double_agents,Theresa Jones,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s36_double_agents,Theresa Jones,1,Decryption,S
s36_double_agents,Theresa Jones,2,Ice Spy,S
s36_double_agents,Theresa Jones,3,Road Kill,S
s36_double_agents,Theresa Jones,4,Drone Control,S
s36_double_agents,Theresa Jones,5,Agent Down,S
s36_double_agents,Theresa Jones,6,Smuggle Run,W
s36_double_agents,Theresa Jones,7,Aerial Takedown,S
s36_double_agents,Theresa Jones,8,All Brawl,S
s36_double_agents,Theresa Jones,9,Interrogation,L
s26_battle_of_the_exes_ii,Thomas Buell,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s26_battle_of_the_exes_ii,Thomas Buell,1,I Got You Babe,S
s26_battle_of_the_exes_ii,Thomas Buell,2,Rounding the Bases,L
s27_battle_of_the_bloodlines,Thomas Buell,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s27_battle_of_the_bloodlines,Thomas Buell,1,Water Battle,S
s27_battle_of_the_bloodlines,Thomas Buell,2,Family Dinner,L
s27_battle_of_the_bloodlines,Thomas Buell,3/4,Meet Me Halfway,W
s27_battle_of_the_bloodlines,Thomas Buell,4/5,Air to the Throne,W
s27_battle_of_the_bloodlines,Thomas Buell,6,Family Connection,W
s27_battle_of_the_bloodlines,Thomas Buell,7,Hand Me Down,L
s28_rivals_iii,Thomas Buell,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s28_rivals_iii,Thomas Buell,1/2,Give Me Some Slack,S
s28_rivals_iii,Thomas Buell,3,Dirty Laundry,S
s28_rivals_iii,Thomas Buell,4/5,Out on a Limb,S
s28_rivals_iii,Thomas Buell,6,Laps of Judgement,?
s05_battle_of_the_seasons,Timmy Beggy,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s05_battle_of_the_seasons,Timmy Beggy,1,Hang Man,S
s05_battle_of_the_seasons,Timmy Beggy,3/4,Musical Inner-Tube Tango,S
s05_battle_of_the_seasons,Timmy Beggy,5/6,Vertical Limit,S
s05_battle_of_the_seasons,Timmy Beggy,6,Slam Dunk,S
s05_battle_of_the_seasons,Timmy Beggy,7/8,Ladder of Doom,S
s05_battle_of_the_seasons,Timmy Beggy,9,Round 'Em Up,S
s05_battle_of_the_seasons,Timmy Beggy,10,Rush Hour,S
s05_battle_of_the_seasons,Timmy Beggy,11,Hands on Saturn,S
s05_battle_of_the_seasons,Timmy Beggy,12,Sidekick Showdown,S
s05_battle_of_the_seasons,Timmy Beggy,13,Block Head,W
s05_battle_of_the_seasons,Timmy Beggy,14,Siamese Wrestling,W
s05_battle_of_the_seasons,Timmy Beggy,15,Handsome Reward,?
s08_the_inferno,Timmy Beggy,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s08_the_inferno,Timmy Beggy,1,Grope the Rope,S
s08_the_inferno,Timmy Beggy,2,Bird Feeder,S
s08_the_inferno,Timmy Beggy,3,Wreck N' Roll,S
s08_the_inferno,Timmy Beggy,4,Climbing Wall,W
s08_the_inferno,Timmy Beggy,5,Disco Domino Derby,S
s08_the_inferno,Timmy Beggy,6,Balls Out,S
s08_the_inferno,Timmy Beggy,7,Ultimate Saturn Road Trip,S
s08_the_inferno,Timmy Beggy,8,Don't Yank My Chain,S
s08_the_inferno,Timmy Beggy,9,Come Sail Away,S
s08_the_inferno,Timmy Beggy,10,Bungee Bound,S
s08_the_inferno,Timmy Beggy,11,Twist and Shoot,S
s08_the_inferno,Timmy Beggy,12,Balcony Swing,S
s08_the_inferno,Timmy Beggy,13,Fallen Angels,S
s08_the_inferno,Timmy Beggy,14/15,Saturn Valet Ballet,S
s08_the_inferno,Timmy Beggy,15/16,Window Washing,S
s08_the_inferno,Timmy Beggy,17,Seven Deadly Sins,W
s11_the_gauntlet_2,Timmy Beggy,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s11_the_gauntlet_2,Timmy Beggy,1,Royal Rumble,S
s11_the_gauntlet_2,Timmy Beggy,2,Chock Full o' Coconuts,S
s11_the_gauntlet_2,Timmy Beggy,3,Team Builders,W
s11_the_gauntlet_2,Timmy Beggy,4,Moving Pyramid,W
s11_the_gauntlet_2,Timmy Beggy,5,Spongeworthy,S
s11_the_gauntlet_2,Timmy Beggy,6,Body Painters,W
s11_the_gauntlet_2,Timmy Beggy,7,Rickshaw Races,S
s11_the_gauntlet_2,Timmy Beggy,8,Team Strength,S
s11_the_gauntlet_2,Timmy Beggy,9,Balancing Act,S
s11_the_gauntlet_2,Timmy Beggy,10,Buck-A-Neer,S
s11_the_gauntlet_2,Timmy Beggy,11,Pull Me,W
s11_the_gauntlet_2,Timmy Beggy,12,Spare Tires,W
s11_the_gauntlet_2,Timmy Beggy,13,Easy Does It,S
s11_the_gauntlet_2,Timmy Beggy,14,The Pit,S
s11_the_gauntlet_2,Timmy Beggy,15,Blind Trust,W
s11_the_gauntlet_2,Timmy Beggy,16/17,Piece by Piece,L
s11_the_gauntlet_2,Timmy Beggy,17,Bet Your Booty,?
s14_the_inferno_3,Timmy Beggy,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s14_the_inferno_3,Timmy Beggy,1,Unbraided,S
s14_the_inferno_3,Timmy Beggy,2/3,Ladder Race,S
s14_the_inferno_3,Timmy Beggy,3,Battering Ram,S
s14_the_inferno_3,Timmy Beggy,4,Wrap and Roll,S
s14_the_inferno_3,Timmy Beggy,5,Rope Burn,S
s14_the_inferno_3,Timmy Beggy,6,Reversible Climbing Wall,S
s14_the_inferno_3,Timmy Beggy,7,Grape Smash,S
s14_the_inferno_3,Timmy Beggy,8,Steady as You Go,S
s14_the_inferno_3,Timmy Beggy,9,Leaps and Bounds,S
s14_the_inferno_3,Timmy Beggy,10,Dog Day Afternoon,?
s07_the_gauntlet,Tina Barta,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s07_the_gauntlet,Tina Barta,1,Snake Soup,S
s07_the_gauntlet,Tina Barta,2,Masquerade,S
s07_the_gauntlet,Tina Barta,3,Mud Bath,S
s07_the_gauntlet,Tina Barta,4,I Scream,S
s07_the_gauntlet,Tina Barta,5,Holey Canoe,L
s09_battle_of_the_sexes_2,Tina Barta,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s09_battle_of_the_sexes_2,Tina Barta,1/2,Dangle Drop,S
s09_battle_of_the_sexes_2,Tina Barta,3,Snake Pit Poker,S
s09_battle_of_the_sexes_2,Tina Barta,4,Melt with You,S
s09_battle_of_the_sexes_2,Tina Barta,5,Bombs Away,S
s09_battle_of_the_sexes_2,Tina Barta,6,Junk Boat,S
s09_battle_of_the_sexes_2,Tina Barta,7,High Noon,S
s09_battle_of_the_sexes_2,Tina Barta,8,Fill 'Er Up,S
s09_battle_of_the_sexes_2,Tina Barta,9,Sa Wing,S
s09_battle_of_the_sexes_2,Tina Barta,10,Electro Shock,S
s09_battle_of_the_sexes_2,Tina Barta,11,Pop Culture Bike Jump,W
s09_battle_of_the_sexes_2,Tina Barta,12,The Shredder,S
s09_battle_of_the_sexes_2,Tina Barta,13,Cast a Spell,S
s09_battle_of_the_sexes_2,Tina Barta,14,Semi-Cross,S
s09_battle_of_the_sexes_2,Tina Barta,15,Car-Go,S
s09_battle_of_the_sexes_2,Tina Barta,16,Vertigo,L
s10_the_inferno_ii,Tina Barta,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s10_the_inferno_ii,Tina Barta,1,Surf Torture,S
s10_the_inferno_ii,Tina Barta,2,Juice It Up,S
s10_the_inferno_ii,Tina Barta,3,X Marks the Spot,S
s10_the_inferno_ii,Tina Barta,4,Run for Your Money,L
s10_the_inferno_ii,Tina Barta,5,Shirt Off My Back,S
s10_the_inferno_ii,Tina Barta,6,Dodge Yer Balls,S
s10_the_inferno_ii,Tina Barta,7,Fill in the Gaps,S
s10_the_inferno_ii,Tina Barta,8,Zip Up,S
s10_the_inferno_ii,Tina Barta,9,Never Ending Climb,S
s10_the_inferno_ii,Tina Barta,10,What a Drag,S
s10_the_inferno_ii,Tina Barta,11,Riddle Me This,S
s10_the_inferno_ii,Tina Barta,12,Time to Ride,S
s10_the_inferno_ii,Tina Barta,13,If Memory Serves,S
s10_the_inferno_ii,Tina Barta,14,Crab Grab,S
s10_the_inferno_ii,Tina Barta,15,Heart Rate Bungee,S
s10_the_inferno_ii,Tina Barta,16,Montezuma's Revenge,?
s12_fresh_meat,Tina Barta,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s12_fresh_meat,Tina Barta,1,Stuck on Me,S
s12_fresh_meat,Tina Barta,2,Bushwhacked,S
s12_fresh_meat,Tina Barta,3,Hang On,S
s12_fresh_meat,Tina Barta,4,Jail Break,S
s12_fresh_meat,Tina Barta,5,Climber's Paradise,S
s12_fresh_meat,Tina Barta,6,Rollin' in Oats,S
s12_fresh_meat,Tina Barta,7,Crossed Paths,S
s12_fresh_meat,Tina Barta,8,Incredible Deflating Kayak,S
s12_fresh_meat,Tina Barta,9,Swimming with Sharks,S
s12_fresh_meat,Tina Barta,10,Human Ox Pull,L
s12_fresh_meat,Tina Barta,11,Batten Down the Hatches,S
s12_fresh_meat,Tina Barta,12,Jump Down Under,S
s12_fresh_meat,Tina Barta,13,Deep Blue,S
s12_fresh_meat,Tina Barta,14,Target Training,L
s12_fresh_meat,Tina Barta,15,What a Croc,W
s12_fresh_meat,Tina Barta,16,Miles of Exile,?
s13_the_duel,Tina Barta,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s13_the_duel,Tina Barta,1/2,Reaching Out,S
s13_the_duel,Tina Barta,2/3,Ring Toss,?
s40_battle_of_the_eras,Tina Barta,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s40_battle_of_the_eras,Tina Barta,1/2,Light It Up,S
s40_battle_of_the_eras,Tina Barta,3,Gladieater,S
s40_battle_of_the_eras,Tina Barta,4,Cradled Cranium,S
s40_battle_of_the_eras,Tina Barta,5,Fast Pass,L
s40_battle_of_the_eras,Tina Barta,6,Cloud Catcher,S
s40_battle_of_the_eras,Tina Barta,7,Leap of Faith,L
s38_ride_or_dies,Tommy Bracco,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s38_ride_or_dies,Tommy Bracco,1,Bolas for Blood,S
s38_ride_or_dies,Tommy Bracco,2,Balancing Act,S
s38_ride_or_dies,Tommy Bracco,3,Build Me Up,S
s38_ride_or_dies,Tommy Bracco,4,Hold On for Me,L
s27_battle_of_the_bloodlines,Tony Raines,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s27_battle_of_the_bloodlines,Tony Raines,1,Water Battle,S
s27_battle_of_the_bloodlines,Tony Raines,2,Family Dinner,S
s27_battle_of_the_bloodlines,Tony Raines,3/4,Meet Me Halfway,W
s27_battle_of_the_bloodlines,Tony Raines,4,,?
s28_rivals_iii,Tony Raines,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s28_rivals_iii,Tony Raines,1/2,Give Me Some Slack,S
s28_rivals_iii,Tony Raines,3,Dirty Laundry,S
s28_rivals_iii,Tony Raines,4/5,Out on a Limb,S
s28_rivals_iii,Tony Raines,6,Laps of Judgement,S
s28_rivals_iii,Tony Raines,7,Road to Nowhere,S
s28_rivals_iii,Tony Raines,8,,?
s29_invasion_of_the_champions,Tony Raines,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s29_invasion_of_the_champions,Tony Raines,1/2,The Over Under,L
s29_invasion_of_the_champions,Tony Raines,3,Shell Shocked,S
s29_invasion_of_the_champions,Tony Raines,4,Caged and Confused,S
s29_invasion_of_the_champions,Tony Raines,5/6,Knockout,L
s30_xxx_dirty_30,Tony Raines,1,The Purge,S
s30_xxx_dirty_30,Tony Raines,1,The Purge,S
s30_xxx_dirty_30,Tony Raines,1,The Purge,S
s30_xxx_dirty_30,Tony Raines,2/3,Cool Under Fire,S
s30_xxx_dirty_30,Tony Raines,3/4,Battle Royale,L
s30_xxx_dirty_30,Tony Raines,6/7,Pirates' Treasure,S
s30_xxx_dirty_30,Tony Raines,7/8,Ups and Downs,S
s30_xxx_dirty_30,Tony Raines,8/9,Talk Thirty to Me,W
s30_xxx_dirty_30,Tony Raines,11/12,Saved by the Bell,L
s30_xxx_dirty_30,Tony Raines,12/13,Blackout,W
s30_xxx_dirty_30,Tony Raines,14,Backstabber,?
s30_xxx_dirty_30,Tony Raines,15/16,X Marks the Spot,S
